snapshot,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural water tanks charger,residential rural water tanks discharger
2013-10-12 21:00:00,0.0,32.42,-32.41,0.01,-0.06,0.04
2013-10-13 00:00:00,0.0,34.28,-34.27,0.01,-0.06,0.04
2013-10-13 03:00:00,0.0,51.59,-51.59,0.01,-0.05,0.04
2013-10-13 06:00:00,0.0,48.6,-48.58,0.02,-0.11,0.07
2013-10-13 09:00:00,0.0,45.32,-45.32,0.01,-0.05,0.03
2013-10-13 12:00:00,0.0,45.52,-45.51,0.0,-0.01,0.01
2013-10-13 15:00:00,0.0,49.07,-49.06,0.0,-0.01,0.0
2013-10-13 18:00:00,0.0,45.68,-45.68,0.0,-0.01,0.0
2013-10-13 21:00:00,0.0,32.33,-32.33,0.0,-0.01,0.0
2013-10-14 00:00:00,0.0,32.5,-32.49,0.0,-0.01,0.0
2013-10-14 03:00:00,0.0,47.83,-47.83,0.0,-0.01,0.0
2013-10-14 06:00:00,0.0,45.31,-45.3,0.0,-0.01,0.0
2013-10-14 09:00:00,0.0,42.4,-42.4,0.0,-0.01,0.0
2013-10-14 12:00:00,0.0,42.58,-42.58,0.0,-0.01,0.0
2013-10-14 15:00:00,0.0,45.74,-45.74,0.0,-0.01,0.0
2013-10-14 18:00:00,0.0,42.67,-42.67,0.0,-0.01,0.0
2013-10-14 21:00:00,0.0,30.7,-30.7,0.0,-0.01,0.0
2013-10-15 00:00:00,0.0,31.1,-31.1,0.0,-0.01,0.0
2013-10-15 03:00:00,0.0,45.14,-45.13,0.0,-0.01,0.0
2013-10-15 06:00:00,0.0,42.91,-42.9,0.0,-0.01,0.0
2013-10-15 09:00:00,0.0,40.22,-40.22,0.0,-0.01,0.0
2013-10-15 12:00:00,0.0,40.38,-40.38,0.0,-0.01,0.0
2013-10-15 15:00:00,0.0,43.27,-43.27,0.0,-0.01,0.0
2013-10-15 18:00:00,0.0,40.48,-40.47,0.0,-0.01,0.0
2013-10-15 21:00:00,0.0,29.49,-29.49,0.0,-0.01,0.0
2013-10-16 00:00:00,0.0,33.89,-33.88,0.0,-0.01,0.0
2013-10-16 03:00:00,0.0,50.03,-50.04,0.01,-0.01,0.0
2013-10-16 06:00:00,0.0,47.2,-47.19,0.01,-0.07,0.04
2013-10-16 09:00:00,0.0,44.15,-44.15,0.04,-0.15,0.1
2013-10-16 12:00:00,0.0,44.42,-44.42,0.04,-0.14,0.1
2013-10-16 15:00:00,0.0,47.77,-47.77,0.03,-0.11,0.07
2013-10-16 18:00:00,0.0,44.25,-44.24,0.02,-0.1,0.06
2013-10-16 21:00:00,0.0,31.64,-31.63,0.01,-0.06,0.04
2013-10-17 00:00:00,0.0,32.98,-32.97,0.0,-0.02,0.01
2013-10-17 03:00:00,0.01,47.96,-48.02,0.05,-0.02,0.01
2013-10-17 06:00:00,0.0,45.15,-45.15,0.09,-0.29,0.19
2013-10-17 09:00:00,0.0,42.33,-42.34,0.07,-0.2,0.14
2013-10-17 12:00:00,0.0,42.67,-42.67,0.07,-0.23,0.15
2013-10-17 15:00:00,0.0,45.8,-45.82,0.04,-0.08,0.05
2013-10-17 18:00:00,0.0,42.23,-42.23,0.02,-0.08,0.05
2013-10-17 21:00:00,0.0,30.5,-30.5,0.02,-0.08,0.05
2013-10-18 00:00:00,0.0,34.26,-34.25,0.02,-0.08,0.05
2013-10-18 03:00:00,0.0,50.36,-50.43,0.08,-0.04,0.02
2013-10-18 06:00:00,0.0,47.32,-47.32,0.05,-0.17,0.11
2013-10-18 09:00:00,0.0,44.33,-44.31,0.03,-0.18,0.13
2013-10-18 12:00:00,0.0,44.69,-44.66,0.03,-0.19,0.13
2013-10-18 15:00:00,0.0,48.04,-48.04,0.06,-0.18,0.13
2013-10-18 18:00:00,0.0,44.22,-44.2,0.03,-0.19,0.13
2013-10-18 21:00:00,0.0,31.53,-31.51,0.01,-0.09,0.06
2013-10-19 00:00:00,0.0,34.76,-34.75,0.0,-0.05,0.03
2013-10-19 03:00:00,0.0,51.23,-51.31,0.09,-0.05,0.03
2013-10-19 06:00:00,0.0,47.84,-47.83,0.07,-0.26,0.18
2013-10-19 09:00:00,0.0,44.78,-44.77,0.06,-0.26,0.18
2013-10-19 12:00:00,0.0,45.21,-45.2,0.04,-0.17,0.11
2013-10-19 15:00:00,0.0,48.66,-48.68,0.03,-0.06,0.04
2013-10-19 18:00:00,0.0,44.55,-44.52,0.02,-0.14,0.09
2013-10-19 21:00:00,0.0,31.69,-31.66,0.02,-0.15,0.1
2013-10-20 00:00:00,0.0,26.31,-26.28,0.02,-0.15,0.1
2013-10-20 03:00:00,0.0,34.98,-35.08,0.14,-0.14,0.1
2013-10-20 06:00:00,0.0,33.29,-33.27,0.12,-0.47,0.33
2013-10-20 09:00:00,0.0,31.64,-31.59,0.08,-0.46,0.32
2013-10-20 12:00:00,0.0,31.92,-31.87,0.07,-0.43,0.3
2013-10-20 15:00:00,0.0,33.76,-33.76,0.11,-0.36,0.25
2013-10-20 18:00:00,0.0,31.27,-31.24,0.04,-0.24,0.17
2013-10-20 21:00:00,0.0,24.4,-24.35,0.02,-0.24,0.16
2013-10-21 00:00:00,0.0,23.66,-23.61,0.02,-0.24,0.17
2013-10-21 03:00:00,0.0,30.08,-30.21,0.19,-0.24,0.16
2013-10-21 06:00:00,0.0,28.9,-28.86,0.09,-0.45,0.32
2013-10-21 09:00:00,0.0,27.69,-27.6,0.14,-0.8,0.56
2013-10-21 12:00:00,0.0,27.92,-27.83,0.15,-0.8,0.56
2013-10-21 15:00:00,0.0,29.31,-29.25,0.18,-0.79,0.56
2013-10-21 18:00:00,0.0,27.38,-27.29,0.15,-0.79,0.55
2013-10-21 21:00:00,0.0,22.21,-22.08,0.15,-0.95,0.67
2013-10-22 00:00:00,0.0,21.93,-21.79,0.15,-0.96,0.68
2013-10-22 03:00:00,0.0,27.08,-27.0,0.18,-0.91,0.64
2013-10-22 06:00:00,0.0,26.04,-25.85,0.26,-1.54,1.08
2013-10-22 09:00:00,0.0,25.04,-24.88,0.25,-1.38,0.97
2013-10-22 12:00:00,0.0,25.24,-25.08,0.24,-1.37,0.96
2013-10-22 15:00:00,0.0,26.34,-26.21,0.21,-1.19,0.83
2013-10-22 18:00:00,0.0,24.76,-24.59,0.2,-1.26,0.89
2013-10-22 21:00:00,0.0,20.67,-20.49,0.21,-1.32,0.93
2013-10-23 00:00:00,0.0,20.94,-20.77,0.2,-1.24,0.87
2013-10-23 03:00:00,0.0,25.63,-25.48,0.18,-1.15,0.81
2013-10-23 06:00:00,0.0,24.99,-24.85,0.33,-1.64,1.15
2013-10-23 09:00:00,0.0,23.99,-23.9,0.4,-1.69,1.19
2013-10-23 12:00:00,0.0,24.03,-23.96,0.34,-1.4,0.99
2013-10-23 15:00:00,0.0,24.98,-24.95,0.11,-0.48,0.33
2013-10-23 18:00:00,0.0,23.92,-23.89,0.1,-0.4,0.28
2013-10-23 21:00:00,0.0,20.15,-20.12,0.09,-0.4,0.28
2013-10-24 00:00:00,0.0,24.04,-24.03,0.05,-0.21,0.15
2013-10-24 03:00:00,0.0,31.81,-31.8,0.05,-0.21,0.15
2013-10-24 06:00:00,0.0,30.69,-30.7,0.2,-0.65,0.45
2013-10-24 09:00:00,0.0,29.17,-29.18,0.2,-0.63,0.44
2013-10-24 12:00:00,0.0,29.24,-29.25,0.19,-0.63,0.44
2013-10-24 15:00:00,0.0,30.87,-30.86,0.06,-0.27,0.19
2013-10-24 18:00:00,0.0,29.34,-29.32,0.05,-0.22,0.15
2013-10-24 21:00:00,0.0,23.2,-23.18,0.05,-0.22,0.15
2013-10-25 00:00:00,0.0,25.64,-25.63,0.05,-0.21,0.15
2013-10-25 03:00:00,0.0,34.43,-34.43,0.04,-0.16,0.11
2013-10-25 06:00:00,0.0,32.73,-32.7,0.05,-0.26,0.18
2013-10-25 09:00:00,0.0,31.11,-31.06,0.1,-0.53,0.37
2013-10-25 12:00:00,0.0,31.33,-31.28,0.06,-0.38,0.26
2013-10-25 15:00:00,0.0,33.18,-33.13,0.06,-0.37,0.26
2013-10-25 18:00:00,0.0,30.97,-30.92,0.05,-0.34,0.24
2013-10-25 21:00:00,0.0,24.05,-23.99,0.05,-0.34,0.24
2013-10-26 00:00:00,0.0,21.9,-21.85,0.04,-0.3,0.21
2013-10-26 03:00:00,0.0,27.27,-27.23,0.04,-0.29,0.21
2013-10-26 06:00:00,0.0,26.49,-26.28,0.45,-2.24,1.58
2013-10-26 09:00:00,0.0,25.36,-25.22,0.49,-2.16,1.52
2013-10-26 12:00:00,0.0,25.5,-25.35,0.48,-2.14,1.5
2013-10-26 15:00:00,0.0,26.66,-26.51,0.23,-1.3,0.92
2013-10-26 18:00:00,0.0,25.17,-25.05,0.28,-1.35,0.95
2013-10-26 21:00:00,0.0,20.86,-20.77,0.39,-1.62,1.14
2013-10-27 00:00:00,0.0,20.83,-20.77,0.49,-1.9,1.34
2013-10-27 03:00:00,0.0,25.89,-25.86,0.53,-1.9,1.34
2013-10-27 06:00:00,0.0,27.1,-27.05,0.55,-2.03,1.43
2013-10-27 09:00:00,0.0,25.66,-25.63,1.55,-5.35,3.77
2013-10-27 12:00:00,0.0,25.27,-25.25,1.51,-5.2,3.67
2013-10-27 15:00:00,0.0,26.28,-26.23,1.23,-4.33,3.05
2013-10-27 18:00:00,0.0,26.45,-26.42,1.13,-3.96,2.79
2013-10-27 21:00:00,0.0,22.2,-22.1,1.05,-3.89,2.74
2013-10-28 00:00:00,0.0,20.87,-20.78,0.96,-3.56,2.51
2013-10-28 03:00:00,0.0,25.68,-25.67,0.98,-3.4,2.39
2013-10-28 06:00:00,0.0,27.49,-27.27,0.74,-3.26,2.3
2013-10-28 09:00:00,0.0,26.03,-25.83,0.89,-3.71,2.61
2013-10-28 12:00:00,0.0,25.6,-25.39,0.89,-3.75,2.64
2013-10-28 15:00:00,0.0,26.54,-26.33,0.73,-3.2,2.26
2013-10-28 18:00:00,0.0,26.84,-26.65,0.69,-3.01,2.12
2013-10-28 21:00:00,0.0,22.66,-22.44,0.62,-2.84,2.0
2013-10-29 00:00:00,0.0,28.17,-28.0,0.6,-2.64,1.86
2013-10-29 03:00:00,0.0,39.59,-39.43,0.53,-2.33,1.64
2013-10-29 06:00:00,0.0,42.48,-42.35,0.5,-2.14,1.51
2013-10-29 09:00:00,0.0,39.28,-39.18,0.45,-1.89,1.33
2013-10-29 12:00:00,0.0,38.36,-38.23,0.37,-1.69,1.19
2013-10-29 15:00:00,0.0,40.48,-40.45,0.09,-0.43,0.3
2013-10-29 18:00:00,0.0,41.18,-41.15,0.08,-0.37,0.26
2013-10-29 21:00:00,0.0,31.38,-31.34,0.08,-0.38,0.26
2013-10-30 00:00:00,0.0,34.84,-34.82,0.05,-0.21,0.14
2013-10-30 03:00:00,0.0,52.73,-52.73,0.04,-0.16,0.11
2013-10-30 06:00:00,0.0,56.32,-56.32,0.04,-0.16,0.11
2013-10-30 09:00:00,0.0,51.6,-51.6,0.04,-0.17,0.11
2013-10-30 12:00:00,0.0,50.26,-50.26,0.0,-0.02,0.01
2013-10-30 15:00:00,0.0,53.74,-53.74,0.0,-0.01,0.01
2013-10-30 18:00:00,0.0,54.6,-54.6,0.0,-0.01,0.01
2013-10-30 21:00:00,0.0,39.35,-39.34,0.0,-0.01,0.01
2013-10-31 00:00:00,0.0,38.46,-38.46,0.0,-0.01,0.01
2013-10-31 03:00:00,0.0,59.88,-59.87,0.0,-0.01,0.01
2013-10-31 06:00:00,0.0,63.54,-63.54,0.0,-0.02,0.01
2013-10-31 09:00:00,0.0,58.04,-58.03,0.06,-0.24,0.17
2013-10-31 12:00:00,0.0,56.55,-56.54,0.06,-0.23,0.16
2013-10-31 15:00:00,0.0,60.71,-60.71,0.05,-0.15,0.11
2013-10-31 18:00:00,0.0,61.52,-61.51,0.03,-0.15,0.1
2013-10-31 21:00:00,0.0,43.37,-43.35,0.04,-0.2,0.14
2013-11-01 00:00:00,0.0,36.56,-36.55,0.06,-0.21,0.15
2013-11-01 03:00:00,0.0,56.11,-56.11,0.06,-0.21,0.15
2013-11-01 06:00:00,0.0,59.53,-59.53,0.07,-0.22,0.15
2013-11-01 09:00:00,0.0,54.49,-54.48,0.09,-0.32,0.22
2013-11-01 12:00:00,0.0,53.13,-53.12,0.03,-0.15,0.1
2013-11-01 15:00:00,0.0,56.94,-56.93,0.01,-0.07,0.05
2013-11-01 18:00:00,0.0,57.62,-57.61,0.01,-0.07,0.05
2013-11-01 21:00:00,0.0,41.0,-40.99,0.02,-0.13,0.08
2013-11-02 00:00:00,0.0,30.96,-30.94,0.02,-0.17,0.11
2013-11-02 03:00:00,0.0,45.42,-45.4,0.02,-0.13,0.08
2013-11-02 06:00:00,0.0,48.27,-48.33,0.1,-0.13,0.08
2013-11-02 09:00:00,0.0,44.6,-44.46,0.21,-1.2,0.84
2013-11-02 12:00:00,0.0,43.52,-43.4,0.25,-1.24,0.87
2013-11-02 15:00:00,0.0,46.29,-46.17,0.22,-1.14,0.8
2013-11-02 18:00:00,0.0,46.9,-46.79,0.24,-1.19,0.84
2013-11-02 21:00:00,0.0,34.71,-34.57,0.22,-1.22,0.85
2013-11-03 00:00:00,0.0,32.58,-32.46,0.24,-1.25,0.88
2013-11-03 03:00:00,0.0,48.39,-48.28,0.25,-1.21,0.85
2013-11-03 06:00:00,0.0,51.81,-51.77,0.3,-1.15,0.81
2013-11-03 09:00:00,0.0,47.6,-47.48,0.48,-2.07,1.45
2013-11-03 12:00:00,0.0,46.37,-46.25,0.48,-2.06,1.45
2013-11-03 15:00:00,0.0,49.4,-49.28,0.27,-1.34,0.94
2013-11-03 18:00:00,0.0,50.24,-50.14,0.3,-1.38,0.97
2013-11-03 21:00:00,0.0,36.88,-36.75,0.28,-1.41,0.99
2013-11-04 00:00:00,0.0,36.38,-36.24,0.26,-1.34,0.94
2013-11-04 03:00:00,0.0,55.19,-55.07,0.21,-1.14,0.8
2013-11-04 06:00:00,0.0,58.99,-59.33,0.67,-1.09,0.77
2013-11-04 09:00:00,0.0,54.27,-54.25,0.35,-1.25,0.88
2013-11-04 12:00:00,0.0,52.83,-52.78,0.25,-1.05,0.74
2013-11-04 15:00:00,0.0,56.42,-56.43,0.23,-0.76,0.53
2013-11-04 18:00:00,0.0,57.19,-57.42,0.41,-0.62,0.43
2013-11-04 21:00:00,0.0,41.35,-41.34,0.16,-0.56,0.39
2013-11-05 00:00:00,0.0,36.86,-36.86,0.13,-0.45,0.31
2013-11-05 03:00:00,0.0,56.44,-56.43,0.1,-0.38,0.26
2013-11-05 06:00:00,0.0,60.19,-60.68,0.55,-0.21,0.14
2013-11-05 09:00:00,0.0,55.32,-55.45,0.34,-0.74,0.52
2013-11-05 12:00:00,0.0,53.9,-53.92,0.23,-0.7,0.49
2013-11-05 15:00:00,0.0,57.6,-57.72,0.28,-0.56,0.39
2013-11-05 18:00:00,0.0,58.48,-58.77,0.44,-0.5,0.35
2013-11-05 21:00:00,0.0,42.12,-42.06,0.08,-0.46,0.32
2013-11-06 00:00:00,0.0,36.88,-36.82,0.08,-0.49,0.34
2013-11-06 03:00:00,0.0,56.56,-56.54,0.11,-0.43,0.3
2013-11-06 06:00:00,0.0,59.96,-60.1,0.27,-0.43,0.3
2013-11-06 09:00:00,0.0,55.06,-54.98,0.16,-0.8,0.56
2013-11-06 12:00:00,0.0,53.68,-53.6,0.15,-0.81,0.56
2013-11-06 15:00:00,0.0,57.5,-57.44,0.15,-0.72,0.51
2013-11-06 18:00:00,0.0,58.15,-58.15,0.2,-0.68,0.47
2013-11-06 21:00:00,0.0,41.53,-41.43,0.09,-0.64,0.45
2013-11-07 00:00:00,0.0,32.65,-32.55,0.07,-0.59,0.41
2013-11-07 03:00:00,0.0,48.16,-48.12,0.1,-0.5,0.35
2013-11-07 06:00:00,0.0,50.96,-51.1,0.19,-0.17,0.12
2013-11-07 09:00:00,0.0,47.01,-47.01,0.02,-0.09,0.06
2013-11-07 12:00:00,0.0,45.93,-45.92,0.02,-0.08,0.05
2013-11-07 15:00:00,0.0,48.92,-48.96,0.04,-0.02,0.01
2013-11-07 18:00:00,0.0,49.34,-49.4,0.06,-0.02,0.01
2013-11-07 21:00:00,0.0,36.24,-36.23,0.0,-0.02,0.01
2013-11-08 00:00:00,0.0,33.63,-33.63,0.0,-0.02,0.01
2013-11-08 03:00:00,0.0,50.04,-50.06,0.02,-0.02,0.01
2013-11-08 06:00:00,0.0,53.37,-53.59,0.23,-0.02,0.01
2013-11-08 09:00:00,0.0,49.19,-49.19,0.0,-0.02,0.01
2013-11-08 12:00:00,0.0,47.97,-47.96,0.0,-0.02,0.01
2013-11-08 15:00:00,0.0,51.13,-51.16,0.03,-0.02,0.01
2013-11-08 18:00:00,0.0,51.74,-51.82,0.08,-0.02,0.01
2013-11-08 21:00:00,0.0,37.82,-37.81,0.0,-0.02,0.01
2013-11-09 00:00:00,0.0,37.0,-37.0,0.0,-0.02,0.01
2013-11-09 03:00:00,0.0,56.79,-56.8,0.02,-0.02,0.01
2013-11-09 06:00:00,0.0,60.37,-61.2,0.84,-0.02,0.01
2013-11-09 09:00:00,0.0,55.55,-55.81,0.38,-0.41,0.29
2013-11-09 12:00:00,0.0,54.18,-54.28,0.21,-0.38,0.26
2013-11-09 15:00:00,0.0,57.79,-58.07,0.32,-0.12,0.08
2013-11-09 18:00:00,0.0,58.53,-59.11,0.61,-0.12,0.08
2013-11-09 21:00:00,0.0,42.33,-42.32,0.01,-0.08,0.05
2013-11-10 00:00:00,0.0,42.39,-42.38,0.0,-0.03,0.02
2013-11-10 03:00:00,0.0,67.39,-67.43,0.04,-0.03,0.02
2013-11-10 06:00:00,0.0,71.79,-72.33,0.56,-0.08,0.05
2013-11-10 09:00:00,0.0,65.6,-65.68,0.14,-0.2,0.13
2013-11-10 12:00:00,0.0,63.84,-63.83,0.03,-0.13,0.09
2013-11-10 15:00:00,0.0,68.52,-68.63,0.13,-0.06,0.04
2013-11-10 18:00:00,0.0,69.48,-69.82,0.36,-0.06,0.04
2013-11-10 21:00:00,0.0,48.71,-48.7,0.01,-0.06,0.04
2013-11-11 00:00:00,0.0,45.33,-45.32,0.0,-0.02,0.01
2013-11-11 03:00:00,0.0,73.15,-73.2,0.05,-0.01,0.01
2013-11-11 06:00:00,0.0,77.42,-77.53,0.11,-0.01,0.01
2013-11-11 09:00:00,0.0,70.49,-70.47,0.13,-0.51,0.35
2013-11-11 12:00:00,0.0,68.62,-68.59,0.11,-0.47,0.33
2013-11-11 15:00:00,0.0,73.98,-74.03,0.06,-0.01,0.01
2013-11-11 18:00:00,0.0,74.88,-74.95,0.07,-0.01,0.01
2013-11-11 21:00:00,0.0,51.36,-51.36,0.0,-0.02,0.01
2013-11-12 00:00:00,0.0,45.16,-45.15,0.0,-0.02,0.01
2013-11-12 03:00:00,0.0,72.63,-72.62,0.0,-0.02,0.01
2013-11-12 06:00:00,0.0,77.3,-77.29,0.0,-0.02,0.01
2013-11-12 09:00:00,0.0,70.26,-70.24,0.04,-0.21,0.14
2013-11-12 12:00:00,0.0,68.35,-68.33,0.04,-0.19,0.13
2013-11-12 15:00:00,0.0,73.68,-73.68,0.0,-0.01,0.01
2013-11-12 18:00:00,0.0,74.69,-74.69,0.0,-0.01,0.01
2013-11-12 21:00:00,0.0,51.4,-51.4,0.0,-0.01,0.01
2013-11-13 00:00:00,0.0,44.67,-44.67,0.0,-0.01,0.01
2013-11-13 03:00:00,0.0,71.5,-71.49,0.0,-0.01,0.01
2013-11-13 06:00:00,0.0,76.22,-76.24,0.02,-0.01,0.01
2013-11-13 09:00:00,0.0,69.31,-69.3,0.02,-0.11,0.07
2013-11-13 12:00:00,0.0,67.44,-67.42,0.05,-0.24,0.17
2013-11-13 15:00:00,0.0,72.66,-72.65,0.05,-0.24,0.17
2013-11-13 18:00:00,0.0,73.62,-73.61,0.07,-0.28,0.2
2013-11-13 21:00:00,0.0,50.9,-50.87,0.06,-0.29,0.2
2013-11-14 00:00:00,0.0,49.17,-49.15,0.06,-0.29,0.2
2013-11-14 03:00:00,0.0,80.14,-80.23,0.17,-0.29,0.2
2013-11-14 06:00:00,0.0,85.1,-85.22,0.2,-0.28,0.19
2013-11-14 09:00:00,0.0,77.32,-77.29,0.23,-0.85,0.6
2013-11-14 12:00:00,0.0,75.23,-75.2,0.2,-0.78,0.55
2013-11-14 15:00:00,0.02,81.19,-81.27,0.09,-0.15,0.1
2013-11-14 18:00:00,0.0,82.13,-82.21,0.09,-0.06,0.04
2013-11-14 21:00:00,0.0,55.93,-55.93,0.0,-0.01,0.01
2013-11-15 00:00:00,0.0,51.35,-51.35,0.0,-0.01,0.01
2013-11-15 03:00:00,0.01,84.43,-84.43,0.0,-0.01,0.01
2013-11-15 06:00:00,0.0,89.69,-89.67,0.03,-0.15,0.1
2013-11-15 09:00:00,0.0,81.22,-81.26,0.2,-0.54,0.38
2013-11-15 12:00:00,0.0,79.0,-79.04,0.22,-0.58,0.4
2013-11-15 15:00:00,0.0,85.43,-85.5,0.25,-0.63,0.44
2013-11-15 18:00:00,0.0,86.39,-86.47,0.27,-0.69,0.49
2013-11-15 21:00:00,0.0,58.38,-58.41,0.27,-0.83,0.58
2013-11-16 00:00:00,0.0,50.86,-50.86,0.27,-0.91,0.64
2013-11-16 03:00:00,0.0,84.06,-84.31,0.48,-0.79,0.56
2013-11-16 06:00:00,0.0,88.84,-89.35,0.76,-0.82,0.58
2013-11-16 09:00:00,0.0,80.82,-80.82,0.34,-1.16,0.82
2013-11-16 12:00:00,0.0,78.65,-78.6,0.3,-1.17,0.83
2013-11-16 15:00:00,0.0,84.9,-85.04,0.46,-1.09,0.76
2013-11-16 18:00:00,0.0,85.9,-86.14,0.57,-1.12,0.79
2013-11-16 21:00:00,0.0,58.12,-58.03,0.24,-1.12,0.79
2013-11-17 00:00:00,0.0,50.34,-50.27,0.23,-1.02,0.72
2013-11-17 03:00:00,0.0,82.99,-83.06,0.33,-0.87,0.62
2013-11-17 06:00:00,0.0,87.82,-88.19,0.58,-0.72,0.51
2013-11-17 09:00:00,0.0,79.75,-79.78,0.25,-0.74,0.52
2013-11-17 12:00:00,0.0,77.58,-77.58,0.1,-0.35,0.25
2013-11-17 15:00:00,0.0,83.82,-83.89,0.15,-0.25,0.17
2013-11-17 18:00:00,0.0,84.84,-85.02,0.25,-0.25,0.17
2013-11-17 21:00:00,0.0,57.53,-57.53,0.02,-0.06,0.04
2013-11-18 00:00:00,0.0,50.11,-50.1,0.01,-0.05,0.04
2013-11-18 03:00:00,0.0,81.86,-81.86,0.02,-0.05,0.04
2013-11-18 06:00:00,0.0,86.48,-86.95,0.52,-0.17,0.12
2013-11-18 09:00:00,0.0,78.74,-78.85,0.16,-0.18,0.12
2013-11-18 12:00:00,0.0,76.73,-76.74,0.06,-0.18,0.12
2013-11-18 15:00:00,0.0,82.85,-82.94,0.16,-0.23,0.16
2013-11-18 18:00:00,0.0,83.5,-83.76,0.33,-0.23,0.16
2013-11-18 21:00:00,0.0,56.98,-56.96,0.05,-0.24,0.17
2013-11-19 00:00:00,0.0,50.51,-50.49,0.05,-0.24,0.16
2013-11-19 03:00:00,0.0,82.05,-82.19,0.15,-0.06,0.04
2013-11-19 06:00:00,0.0,86.3,-88.23,1.95,-0.06,0.04
2013-11-19 09:00:00,0.0,79.19,-79.93,0.79,-0.16,0.11
2013-11-19 12:00:00,0.0,77.22,-77.66,0.49,-0.16,0.11
2013-11-19 15:00:00,0.0,83.07,-83.82,0.78,-0.06,0.04
2013-11-19 18:00:00,0.0,83.65,-85.0,1.38,-0.06,0.04
2013-11-19 21:00:00,0.0,58.1,-58.12,0.04,-0.06,0.04
2013-11-20 00:00:00,0.0,52.21,-52.21,0.0,-0.01,0.0
2013-11-20 03:00:00,0.0,85.17,-85.8,0.64,-0.01,0.0
2013-11-20 06:00:00,0.04,90.4,-91.96,1.52,-0.0,0.0
2013-11-20 09:00:00,0.0,82.8,-83.23,0.54,-0.38,0.26
2013-11-20 12:00:00,0.0,80.53,-80.82,0.41,-0.39,0.27
2013-11-20 15:00:00,0.0,86.63,-87.36,0.85,-0.38,0.26
2013-11-20 18:00:00,0.0,87.71,-88.71,1.11,-0.36,0.25
2013-11-20 21:00:00,0.0,60.19,-60.19,0.12,-0.41,0.28
2013-11-21 00:00:00,0.0,56.29,-56.28,0.11,-0.41,0.28
2013-11-21 03:00:00,0.0,92.64,-93.61,1.05,-0.31,0.21
2013-11-21 06:00:00,0.06,97.74,-100.44,2.68,-0.15,0.1
2013-11-21 09:00:00,0.0,89.44,-90.74,1.31,-0.06,0.04
2013-11-21 12:00:00,0.05,87.15,-88.06,0.86,-0.01,0.0
2013-11-21 15:00:00,0.07,93.76,-95.32,1.5,-0.01,0.0
2013-11-21 18:00:00,0.08,94.8,-96.86,1.98,-0.01,0.0
2013-11-21 21:00:00,0.0,65.16,-65.16,0.0,-0.01,0.0
2013-11-22 00:00:00,0.0,56.01,-56.01,0.0,-0.01,0.0
2013-11-22 03:00:00,0.12,91.87,-92.92,0.93,-0.01,0.0
2013-11-22 06:00:00,0.34,96.47,-99.95,3.14,-0.0,0.0
2013-11-22 09:00:00,0.0,88.88,-90.3,1.42,-0.01,0.0
2013-11-22 12:00:00,0.0,86.59,-87.61,1.02,-0.01,0.0
2013-11-22 15:00:00,0.09,92.91,-94.79,1.78,-0.01,0.0
2013-11-22 18:00:00,0.14,93.86,-96.37,2.38,-0.01,0.0
2013-11-22 21:00:00,0.0,64.7,-64.89,0.19,-0.01,0.0
2013-11-23 00:00:00,0.0,54.34,-54.33,0.0,-0.01,0.0
2013-11-23 03:00:00,0.01,89.98,-90.5,0.51,-0.01,0.0
2013-11-23 06:00:00,0.11,94.64,-97.21,2.46,-0.0,0.0
2013-11-23 09:00:00,0.0,87.04,-87.69,0.65,-0.01,0.0
2013-11-23 12:00:00,0.0,84.78,-85.07,0.3,-0.01,0.01
2013-11-23 15:00:00,0.01,91.06,-92.01,0.95,-0.01,0.0
2013-11-23 18:00:00,0.02,92.0,-93.68,1.66,-0.01,0.0
2013-11-23 21:00:00,0.0,63.11,-63.11,0.0,-0.02,0.01
2013-11-24 00:00:00,0.0,56.26,-56.25,0.0,-0.01,0.01
2013-11-24 03:00:00,0.0,94.02,-94.4,0.38,-0.01,0.01
2013-11-24 06:00:00,0.0,99.48,-101.04,1.56,-0.01,0.0
2013-11-24 09:00:00,0.0,90.64,-91.1,0.51,-0.18,0.12
2013-11-24 12:00:00,0.0,88.16,-88.41,0.3,-0.17,0.11
2013-11-24 15:00:00,0.0,95.12,-95.74,0.62,-0.01,0.0
2013-11-24 18:00:00,0.0,96.37,-97.37,1.0,-0.01,0.0
2013-11-24 21:00:00,0.0,65.28,-65.28,0.0,-0.01,0.0
2013-11-25 00:00:00,0.0,65.63,-65.62,0.0,-0.01,0.0
2013-11-25 03:00:00,0.39,110.88,-111.59,0.32,-0.01,0.0
2013-11-25 06:00:00,1.57,115.69,-119.21,1.94,-0.01,0.0
2013-11-25 09:00:00,0.08,106.83,-107.44,0.53,-0.01,0.0
2013-11-25 12:00:00,0.02,103.93,-104.29,0.35,-0.01,0.0
2013-11-25 15:00:00,0.51,112.07,-113.25,0.67,-0.01,0.0
2013-11-25 18:00:00,0.87,112.72,-114.79,1.2,-0.01,0.0
2013-11-25 21:00:00,0.0,75.85,-75.88,0.04,-0.01,0.0
2013-11-26 00:00:00,0.0,72.53,-72.53,0.0,-0.01,0.0
2013-11-26 03:00:00,2.41,119.44,-125.08,3.23,-0.0,0.0
2013-11-26 06:00:00,4.25,122.69,-132.92,5.98,-0.0,0.0
2013-11-26 09:00:00,1.25,116.4,-119.66,2.02,-0.01,0.0
